statNm,addr,chgerType,useTime,lat,lng,output,limitYn,limitDetail
봉선동금호타운2단지,광주광역시 남구 봉선로 134,2,24시간 이용가능,35.1216,126.9097,7.0,Y,거주자외 출입제한
유창하이리빙2차아파트,광주광역시 북구 반룡로 58,2,24시간 이용가능,35.1784,126.9045,7.0,Y,거주자외 출입제한
광주로컬푸드동광주점,광주광역시 북구 석곡로 592,4,24시간 이용가능,35.2116,126.9502,100.0,N,기타
대림로지스주식회사,광주광역시 광산구 하남산단5번로 46,4,24시간 이용가능,35.1962,126.8003,50.0,N,기타
화정동현대아파트,광주광역시 서구 화운로175번길 15,2,24시간 이용가능,35.1542,126.8754,7.0,Y,거주자외 출입제한
롯데제과 광주영업소,광주광역시 광산구 신가매결길 88-29,2,업무시설 미개방,35.185799039,126.84223998,7.0,Y,직원 및 업무용차량 출입 제한
롯데칠성음료 남광주영업소,광주광역시 북구 양일로 111,2,미개방,35.1994691,126.8785431,11.0,Y,직원 및 업무용차량 출입 제한
홈플러스 광주하남점,광주광역시 광산구 용아로 390,4,10:00 ~ 22:00,35.1782804,126.8056917,100.0,N,기타
롯데마트맥스 상무점,광주광역시 서구 시청로 40,4,10:00 ~ 22:00,35.1527208,126.8524335,100.0,N,기타
롯데웰푸드 북광주영업소,광주광역시 광산구 신가매결길 88-29,2,00:00 ~ 24:00,35.185799,126.84224,7.0,Y,직원 및 업무용차량 출입 제한
롯데아울렛 수완점,광주광역시 광산구 장신로 98,4,09:00 ~ 23:00,35.1877477,126.8192727,100.0,N,기타
광주테크노파크 생활지원로봇센터,광주광역시 북구 첨단과기로 333,4,24시간 이용가능,35.230613263,126.85976532,100.0,N,기타
롯데백화점 광주점 별관 2층 주차장,광주광역시 동구 구성로 201,4,10:00 ~ 22:00,35.1535961,126.9143604,100.0,N,기타
롯데백화점 광주점 별관 3층 주차장,광주광역시 동구 구성로 201,2,10:00 ~ 22:00,35.1536479,126.9142807,7.0,N,기타
광주영효주차타워 지상 7층,광주광역시 서구 상무중앙로78번길 5-6,4,24시간 이용가능,35.154371,126.8493603,100.0,N,기타
롯데슈퍼 문흥점,광주광역시 북구 대천로 140-7,4,24시간 이용가능,35.1865458,126.9218027,50.0,N,기타
롯데슈퍼 풍암점,광주광역시 서구 풍암2로 2,4,24시간 이용가능,35.1269825,126.8789482,100.0,N,기타
롯데글로벌로지스 북광주집배센터,광주광역시 광산구 소촌로123번길 24,4,미개방,35.1556763,126.7905724,100.0,Y,직원 및 업무용차량 출입 제한
광주광역시 북구 기독사관학교,광주광역시 북구 비엔날레로 141,1,24시간 이용가능,35.1834362,126.8925058,100.0,Y,시설 상황에 따라 이용이 제한될 수 있음
광주광역시 신비로 골프연습장,광주광역시 북구 하서로523번길 115,2,24시간 이용가능,35.22497969,126.86764264,7.0,N,기타
글로벌로지스 평동집배센터,광주광역시 광산구 평동산단1번로 149,4,미개방,35.138166,126.7723146,100.0,Y,시설 상황에 따라 이용이 제한될 수 있음
태영레저산업,광주광역시 북구 하서로 150,2,24시간 이용가능,35.18927,126.878429,7.0,N,기타
㈜우리은행 하남공단금융센터,광주광역시 광산구 하남산단8번로 171,2,관계자전용 09:00~18:00,35.2091523,126.8145934,7.0,N,기타
신용동 주차빌딩,광주광역시 북구 첨단연신로108번길 4,6,24시간 이용가능,35.2072985,126.864856,50.0,N,기타
광주북구미라보1,광주광역시 북구 월동로 40,2,24시간 이용가능,35.1752666,126.9363491,7.0,Y,거주자외 출입제한
광주북구미라보2,광주광역시 북구 월동로 40,2,24시간 이용가능,35.1752553,126.9353421,7.0,Y,거주자외 출입제한
광주해광한신103동,광주광역시 서구 상무공원로 114,2,24시간 이용가능,35.1543957,126.8439504,7.0,Y,거주자외 출입제한
광주한국아델리움인비엔날레101동,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1776733,126.8911393,7.0,Y,거주자외 출입제한
광주첨단호반리젠시빌304동,광주광역시 광산구 첨단중앙로68번길 60,2,24시간 이용가능,35.2108298,126.8462585,7.0,Y,거주자외 출입제한
광주첨단호반리젠시빌324동,광주광역시 광산구 첨단중앙로68번길 99,2,24시간 이용가능,35.2123767,126.8485211,7.0,Y,거주자외 출입제한
광주서구도나우프리1,광주광역시 서구 화운로 224,2,24시간 이용가능,35.1591917,126.8772357,7.0,Y,거주자외 출입제한
광주동성고등학교,광주광역시 남구 서문대로627번길 20,2,평일 09:00~18:00,35.115849,126.896263,7.0,Y,학교 교직원으로 제한
광주한국아델리움101동,광주광역시 남구 제석로80번안길 11,2,24시간 이용가능,35.1197459,126.9128589,7.0,N,거주자외 출입제한
광주한국아델리움102동,광주광역시 남구 제석로80번안길 11,2,24시간 이용가능,35.1197722,126.9140605,7.0,N,거주자외 출입제한
광주계림두산위브108동,광주광역시 동구 무등로 374,2,24시간 이용가능,35.1594986,126.9241662,7.0,N,거주자외 출입제한
광주광천e편한세상116동,광주광역시 서구 화운로 278,2,24시간 이용가능,35.1639298,126.8790185,7.0,N,거주자외 출입제한
광주광천e편한세상119동,광주광역시 서구 화운로 278,2,24시간 이용가능,35.1644561,126.8789139,7.0,N,거주자외 출입제한
광주광천e편한세상122동,광주광역시 서구 화운로 278,2,24시간 이용가능,35.1649604,126.8789756,7.0,N,거주자외 출입제한
광주첨단호반리젠시빌302동,광주광역시 광산구 첨단중앙로68번길 60,2,24시간 이용가능,35.2104952,126.8468057,7.0,N,거주자외 출입제한
광주봉선지웰102동,광주광역시 남구 봉선2로 51-1,2,24시간 이용가능,35.1267436,126.9120624,7.0,N,거주자외 출입제한
광주동천마을2단지휴먼시아202동,광주광역시 서구 동천로 11,2,24시간 이용가능,35.1686033,126.8572155,7.0,N,거주자외 출입제한
광주동천마을2단지휴먼시아204동,광주광역시 서구 동천로 11,2,24시간 이용가능,35.1695747,126.8576336,7.0,N,거주자외 출입제한
광주일곡현대2차202동,광주광역시 북구 일곡마을로 55,2,24시간 이용가능,35.2049307,126.8957235,7.0,N,거주자외 출입제한
광주일곡현대2차201동,광주광역시 북구 일곡마을로 55,2,24시간 이용가능,35.2043149,126.8948434,7.0,N,거주자외 출입제한
광주지산휴먼시아102동,광주광역시 동구 동명로69번길 20,2,24시간 이용가능,35.1524656,126.9284381,7.0,N,거주자외 출입제한
광주수완한양수자인103동,광주광역시 광산구 수등로123번길 75,2,24시간 이용가능,35.1870479,126.8230674,7.0,N,거주자외 출입제한
광주수완한양수자인102동,광주광역시 광산구 수등로123번길 75,2,24시간 이용가능,35.1847812,126.8223968,7.0,N,거주자외 출입제한
광주수완한양수자인101동,광주광역시 광산구 수등로123번길 75,2,24시간 이용가능,35.1861973,126.8231532,7.0,N,거주자외 출입제한
광주신창6차호반베르디움606동,광주광역시 광산구 신창로35번길 80,2,24시간 이용가능,35.1873805,126.8333465,7.0,N,거주자외 출입제한
광주신창6차호반베르디움611동,광주광역시 광산구 신창로35번길 80,2,24시간 이용가능,35.1873805,126.8333465,7.0,N,거주자외 출입제한
광주신창6차호반베르디움603동,광주광역시 광산구 신창로35번길 80,2,24시간 이용가능,35.1873805,126.8333465,7.0,N,거주자외 출입제한
광주남구해태102동,광주광역시 남구 회재로1173번길 40,2,24시간 이용가능,35.1340222,126.8918819,7.0,N,거주자외 출입제한
진월동아남105동,광주광역시 남구 금당로3길 20,2,24시간 이용가능,35.1214934,126.8933112,7.0,N,거주자외 출입제한
진월동아남104동,광주광역시 남구 금당로3길 20,2,24시간 이용가능,35.1216228,126.8940095,7.0,N,거주자외 출입제한
진월동아남101동,광주광역시 남구 금당로3길 20,2,24시간 이용가능,35.1222331,126.8932666,7.0,N,거주자외 출입제한
광주동천마을2단지휴먼시아208동,광주광역시 서구 동천로 11,2,24시간 이용가능,35.1696406,126.8582229,7.0,N,거주자외 출입제한
광주한국하이빌102동,광주광역시 북구 서암대로76번길 9,2,24시간 이용가능,35.1706822,126.8931331,7.0,N,거주자외 출입제한
광주남구새한102동,광주광역시 남구 광복마을길 53,2,24시간 이용가능,35.1223899,126.8966912,7.0,N,거주자외 출입제한
광주남구새한103동,광주광역시 남구 광복마을길 53,2,24시간 이용가능,35.1223899,126.8966912,7.0,N,거주자외 출입제한
광주남구새한101동,광주광역시 남구 광복마을길 53,2,24시간 이용가능,35.1223899,126.8966912,7.0,N,거주자외 출입제한
광주상무라인대주204동,광주광역시 서구 치평로 15,2,24시간 이용가능,35.1482807,126.8450195,7.0,N,거주자외 출입제한
광주상무라인대주203동,광주광역시 서구 치평로 15,2,24시간 이용가능,35.1482753,126.8466244,7.0,N,거주자외 출입제한
광주소태2차진아하이빌201동,광주광역시 동구 학소로42번길 12,2,24시간 이용가능,35.123392,126.9354722,7.0,N,거주자외 출입제한
광주하남지구호반101동,광주광역시 광산구 비아로 185,2,24시간 이용가능,35.2239665,126.8245523,7.0,Y,거주자외 출입제한
광주하남지구호반105동,광주광역시 광산구 비아로 185,2,24시간 이용가능,35.2239665,126.8245523,7.0,Y,거주자외 출입제한
광주학동금호베스트빌108동,광주광역시 동구 증심천로 88,2,24시간 이용가능,35.1337004,126.9386285,7.0,N,거주자외 출입제한
광주금호쌍용204동,광주광역시 서구 치평로 35,2,24시간 이용가능,35.1506757,126.8451354,7.0,N,거주자외 출입제한
광주금호쌍용201동,광주광역시 서구 치평로 35,2,24시간 이용가능,35.1512678,126.8467072,7.0,N,거주자외 출입제한
광주서구상무버들마을2단지,광주광역시 서구 상무버들로 15,2,24시간 이용가능,35.1636442,126.8615528,7.0,N,거주자외 출입제한
광주금호동코아루105동,광주광역시 서구 금호운천길 41,2,24시간 이용가능,35.1393235,126.8560595,7.0,N,거주자외 출입제한
광주금호동코아루101동,광주광역시 서구 금호운천길 41,2,24시간 이용가능,35.1383585,126.8560971,7.0,N,거주자외 출입제한
광주유니버시아드힐스테이트106동,광주광역시 서구 화운로 94,2,24시간 이용가능,35.1470021,126.8823354,7.0,N,거주자외 출입제한
광주유니버시아드힐스테이트103동,광주광역시 서구 화운로 94,2,24시간 이용가능,35.1476118,126.8812571,7.0,N,거주자외 출입제한
광주서구현대삼환,광주광역시 서구 풍암1로 53,2,24시간 이용가능,35.1222992,126.8797309,7.0,N,거주자외 출입제한
광주운암프라자,광주광역시 북구 서강로 104-3,2,24시간 이용가능,35.18031,126.87335,7.0,N,거주자외 출입제한
광주수완2단지중흥S클래스205동,광주광역시 광산구 풍영로145번길 15,2,24시간 이용가능,35.1838839,126.8130915,7.0,N,거주자외 출입제한
광주송정온세계아이조움,광주광역시 광산구 송정로 80,2,24시간 이용가능,35.133171,126.7993483,7.0,N,거주자외 출입제한
광주남구봉선더쉴1단지,광주광역시 남구 제석로 72,2,24시간 이용가능,35.1210338,126.9078736,7.0,N,거주자외 출입제한
광주남구봉선더쉴2단지,광주광역시 남구 제석로 72,2,24시간 이용가능,35.1205992,126.9075278,7.0,N,거주자외 출입제한
광주송하진아리채504동,광주광역시 남구 원효천1길 5,2,24시간 이용가능,35.1049939,126.8823101,7.0,N,거주자외 출입제한
광주송하진아리채505동,광주광역시 남구 원효천1길 5,2,24시간 이용가능,35.1055155,126.8829015,7.0,N,거주자외 출입제한
광주수완신안실크밸리102동,광주광역시 광산구 풍영로330번길 34,2,24시간 이용가능,35.2004867,126.8173589,7.0,N,거주자외 출입제한
광주수완신안실크밸리106동,광주광역시 광산구 풍영로330번길 34,2,24시간 이용가능,35.1997471,126.8173424,7.0,N,거주자외 출입제한
광주수완신안실크밸리104동,광주광역시 광산구 풍영로330번길 34,2,24시간 이용가능,35.200032,126.8184099,7.0,N,거주자외 출입제한
광주서구도나우프리2,광주광역시 서구 화운로 224,2,24시간 이용가능,35.1591917,126.8772357,7.0,N,거주자외 출입제한
광주임동한국아델리움206동,광주광역시 북구 천변우로79번길 25,2,24시간 이용가능,35.1654208,126.8880321,7.0,N,거주자외 출입제한
광주한국아델리움인비엔날레103동,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1772795,126.8911026,7.0,Y,거주자외 출입제한
광주서구한신,광주광역시 서구 풍암순환로 38,2,24시간 이용가능,35.1225445,126.8758686,7.0,N,거주자외 출입제한
광주첨단호반리젠시빌2주차장,광주광역시 광산구 첨단중앙로68번길 99,2,24시간 이용가능,35.2118866,126.8484064,7.0,N,거주자외 출입제한
효천남해오네뜨1단지아파트105동,광주광역시 남구 효우2로 21,2,24시간 이용가능,35.1011056,126.8896385,7.0,N,거주자외 출입제한
효천남해오네뜨1단지아파트104동,광주광역시 남구 효우2로 21,2,24시간 이용가능,35.1011056,126.8896385,7.0,N,거주자외 출입제한
효천남해오네뜨1단지아파트101동,광주광역시 남구 효우2로 21,2,24시간 이용가능,35.1011056,126.8896385,7.0,N,거주자외 출입제한
광주해광한신102동,광주광역시 서구 상무공원로 114,2,24시간 이용가능,35.1545197,126.8436703,7.0,N,거주자외 출입제한
광주광산광신프로그레스,광주광역시 광산구 광산로20번길 28,2,24시간 이용가능,35.1369931,126.794606,7.0,Y,거주자 외 출입제한
광주한국아델리움인비엔날레102동,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1768738,126.8920113,7.0,Y,거주자 외 출입제한
광주한국아델리움인비엔날레103동1,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1772421,126.8911798,7.0,Y,거주자 외 출입제한
광주한국아델리움인비엔날레105동,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1774833,126.8920918,7.0,Y,거주자 외 출입제한
광주한국아델리움인비엔날레106동,광주광역시 북구 운용로 49,2,24시간 이용가능,35.1776733,126.8911393,7.0,Y,입주민 외 사용불가
광주남구무등산센트럴파크A01,광주광역시 남구 방림로 31,2,24시간 이용가능,35.1355837,126.9196815,7.0,Y,입주민 외 사용불가
광주남구무등산센트럴파크B69,광주광역시 남구 방림로 31,2,24시간 이용가능,35.1352068,126.9200562,7.0,Y,입주민 외 사용불가
광주남구무등산센트럴파크C36,광주광역시 남구 방림로 31,2,24시간 이용가능,35.1356446,126.9196021,7.0,Y,입주민 외 사용불가
광주남구무등산센트럴파크D62,광주광역시 남구 방림로 31,2,24시간 이용가능,35.1352152,126.9203788,7.0,Y,입주민 외 사용불가
광주무등산아델리움,광주광역시 동구 의재로 120,2,24시간 이용가능,35.131829,126.9408851,7.0,Y,입주민 외 사용불가
